style,artist,picture
Symbolism,kuzma-petrov-vodkin,head-of-a-girl-1922.jpg
Early_Renaissance,benozzo-gozzoli,saint-ursula-with-angels-and-donor-detail-4.jpg
Impressionism,claude-monet,cliffs-at-amont.jpg
Romanticism,gustave-dore,the-descent-from-thecross.jpg
Realism,nikolai-ge,boys-at-the-beach-study.jpg
Rococo,vladimir-borovikovsky,portrait-of-martha-arbeneva-1798.jpg
Naive_Art_Primitivism,marc-chagall,joshua-closes-the-book-of-law-that-he-has-just-read-to-the-people-of-israel-joshua-viii-33-35.jpg
Impressionism,willard-metcalf,pottery-shop-at-tunis.jpg
Northern_Renaissance,hans-memling,the-mourning-virgin-with-st-john-and-the-pious-women-from-galilee-1485.jpg
Rococo,jean-honore-fragonard,a-boy-as-pierrot.jpg
High_Renaissance,lorenzo-lotto,the-nativity-1527.jpg
Impressionism,ilya-mashkov,simeiz-beach.jpg
Minimalism,joan-hernandez-pijuan,gerro-i-rosa-1988.jpg
Fauvism,pyotr-konchalovsky,still-life-with-red-gladioli-1915.jpg
Post_Impressionism,vincent-van-gogh,skull-1.jpg
Post_Impressionism,edouard-cortes,place-from-a-knoll-montmartre.jpg
Impressionism,nikolay-bogdanov-belsky,shepherd-girl.jpg
Expressionism,ernst-ludwig-kirchner,schlemihls-entcounter-with-the-shadow.jpg
Realism,james-tissot,judaic-ornament-1889-1.jpg
Naive_Art_Primitivism,kateryna-bilokur,flowers-at-night-1942.jpg
Northern_Renaissance,albrecht-durer,women-only.jpg
Color_Field_Painting,dan-christensen,troubador-1998.jpg
Art_Nouveau_Modern,koloman-moser,figure-study-of-tristan-1.jpg
Symbolism,nicholas-roerich,pemaianze-1924.jpg
Realism,henri-fantin-latour,queens-daisies-1872.jpg
Cubism,saul-steinberg,untitled-1971(1).jpg
Mannerism_Late_Renaissance,paolo-veronese,the-holy-family-with-the-infant-st-john-the-baptist.jpg
Art_Nouveau_Modern,alphonse-mucha,novem.jpg
Impressionism,pierre-auguste-renoir,three-partridges.jpg
Impressionism,pieter-wenning,malay-quarter.jpg
Impressionism,pierre-auguste-renoir,the-skiff-1880.jpg
Post_Impressionism,bela-czobel,coastal-view-with-barges-1930.jpg
Post_Impressionism,edouard-cortes,quai-de-montebello.jpg
Expressionism,jose-gutierrez-solana,women-of-life-1933.jpg
Realism,boris-kustodiev,portrait-of-e-e-lansere-1913.jpg
Impressionism,pierre-auguste-renoir,georges-riviere-and-margot-1876.jpg
Abstract_Expressionism,joan-mitchell,blue-territory-1972.jpg
Art_Nouveau_Modern,koloman-moser,sketch-for-a-poster-of-the-vienna-workshop.jpg
Realism,vasily-polenov,great-pyramids-of-cheops-and-chephren-1899.jpg
Realism,vasily-surikov,yenisey-near-krasnoyarsk-1909.jpg
Realism,nicholas-roerich,waiting-1901.jpg
Impressionism,giovanni-boldini,statue-in-the-park-of-versailles.jpg
Impressionism,camille-pissarro,self-portrait-1873.jpg
Baroque,theodoor-van-thulden,discord-expels-art-and-science.jpg
Symbolism,kuzma-petrov-vodkin,self-portrait-1921.jpg
Ukiyo_e,utagawa-toyokuni-ii,the-kabuki-actors-ichikawa-danjuro-vii-as-iwafuji-1824.jpg
Abstract_Expressionism,sam-francis,sculpture-drawing-toyko-sf65-018-1965.jpg
Baroque,bartolome-esteban-murillo,the-infant-jesus-distributing-bread-to-pilgrims-1678.jpg
Romanticism,theodore-gericault,horse-leaving-a-stable.jpg
Realism,fyodor-vasilyev,in-the-mountain-of-the-crimea-brook-1873.jpg
Abstract_Expressionism,joan-mitchell,riviere-1990.jpg
Northern_Renaissance,albrecht-altdorfer,the-battle-of-issus-fragment.jpg
Impressionism,alfred-sisley,the-mills-at-moret-1890.jpg
Realism,ilya-repin,aleksander-iii-receiving-rural-district-elders-in-the-yard-of-petrovsky-palace-in-moscow-1886.jpg
Baroque,guido-reni,saint-peter-1634.jpg
Rococo,pietro-longhi,the-alchemists.jpg
Post_Impressionism,ion-pacea,white-flowers-and-apples.jpg
Realism,charles-francois-daubigny,the-bog-in-the-sunset-1861.jpg
Realism,vladimir-makovsky,the-artist-and-the-apprentice.jpg
Realism,ivan-shishkin,edge-of-the-forest-1892.jpg
Baroque,ivan-nikitin,tzarina-praskovia-ioanovna-1714.jpg
High_Renaissance,titian,cupid-with-the-wheel-of-fortune.jpg
Mannerism_Late_Renaissance,tintoretto,saint-george-and-the-dragon.jpg
Impressionism,edgar-degas,portrait-of-an-italian-1856.jpg
Realism,peder-severin-kroyer,georg-brandes-1902.jpg
Early_Renaissance,fra-angelico,scenes-from-the-lives-of-sts-lawrence-and-stephen-1449.jpg
Post_Impressionism,maxime-maufra,flood-joinville-le-pont-1910.jpg
Symbolism,nicholas-roerich,st-sergius-hermitage.jpg
Post_Impressionism,david-burliuk,portrait-of-frank-banker-1948(1).jpg
Color_Field_Painting,barnett-newman,outcry-1958.jpg
Contemporary_Realism,jamie-wyeth,grackles-and-angus-1974.jpg
Impressionism,claude-monet,the-dinner-1869.jpg
Impressionism,joaquã­n-sorolla,looking-for-crabs-among-the-rocks-javea-1905.jpg
Realism,vasily-vereshchagin,boy-uzbek-1868.jpg
Rococo,thomas-gainsborough,the-painter-s-daughters-chasing-a-butterfly-1759.jpg
Baroque,caravaggio,christ-on-the-mount-of-olives-1605(1).jpg
Post_Impressionism,vincent-van-gogh,the-ravine-of-the-peyroulets-1889.jpg
Naive_Art_Primitivism,louis-vivin,le-moulin-de-la-galette-1926.jpg
Post_Impressionism,pyotr-konchalovsky,forging-of-buffalo-study-1927-1.jpg
Post_Impressionism,vincent-van-gogh,head-of-a-man-1886-1(1).jpg
Post_Impressionism,ferdynand-ruszczyc,w-wiat-1901.jpg
Early_Renaissance,benozzo-gozzoli,procession-of-the-magus-balthazar-detail-1461-7.jpg
Abstract_Expressionism,paul-reed,16f-1963.jpg
Rococo,jean-baptiste-simeon-chardin,self-portrait-with-an-easel-1779.jpg
Impressionism,pierre-auguste-renoir,woman-with-a-mandolin-1919.jpg
Romanticism,camille-corot,the-roman-campagna-la-cervara.jpg
Expressionism,kathe-kollwitz,bread-1924.jpg
Realism,johan-hendrik-weissenbruch,fish-market-sun-1873.jpg
Symbolism,nicholas-roerich,sanctuaries-and-citadels-1925.jpg
Realism,camille-corot,dunkirk-the-fishing-docks.jpg
Northern_Renaissance,bernhard-strigel,portrait-of-maximilian-i-1459-1519-1508.jpg
Impressionism,arkhip-kuindzhi,cloud-1.jpg
Impressionism,marianne-north,mouth-of-the-kuching-river-sarawak-borneo-1876.jpg
Impressionism,theodor-pallady,nude-on-the-couch-1943.jpg
Fauvism,endre-bartos,bad-ems-1994.jpg
Color_Field_Painting,morris-louis,yad-1958.jpg
Expressionism,edvard-munch,ashes-1894.jpg
Naive_Art_Primitivism,marc-chagall,moses-with-the-tablets-of-the-law-1963.jpg
Impressionism,georges-seurat,riverman-1884.jpg
Impressionism,claude-monet,the-departure-of-the-boats-etretat.jpg
Baroque,bartolome-esteban-murillo,daniel-in-the-lions-den.jpg
Post_Impressionism,vincent-van-gogh,field-with-houses-under-a-sky-with-sun-disk-1888(1).jpg
Early_Renaissance,luca-signorelli,moses-s-testament-and-death-detail-1482.jpg
Romanticism,gustave-dore,don-quixote-134.jpg
Minimalism,felix-gonzalez-torres,untitled-north-1993.jpg
Impressionism,william-merritt-chase,landscape-near-coney-island.jpg
Impressionism,childe-hassam,chatou-near-bougival.jpg
Pop_Art,nicholas-krushenick,quick-red-fox-1963.jpg
Romanticism,gustave-dore,the-rime-of-the-ancient-mariner.jpg
Post_Impressionism,henri-de-toulouse-lautrec,moulin-rouge-the-departure-of-the-quadrille-1892.jpg
Romanticism,william-shayer,the-smith-brothers-of-chichester.jpg
Impressionism,camille-pissarro,peasant-woman-at-the-well.jpg
Naive_Art_Primitivism,jules-lefranc,paris-du-pont-alexandre-iii-1932.jpg
Post_Impressionism,vincent-van-gogh,canal(1).jpg
Realism,isaac-levitan,village-winter-1888.jpg
Realism,charles-francois-daubigny,the-themse-in-erith-1866.jpg
Baroque,guido-reni,joseph-and-potiphar.jpg
Abstract_Expressionism,eva-hesse,spectres-1960.jpg
Early_Renaissance,jacopo-bellini,the-twelve-apostles-in-a-barrel-vaulted-passage-1470.jpg
Realism,leon-bonnat,madame-pasca-1874.jpg
Rococo,thomas-gainsborough,the-artist-s-daughter-margaret-1772.jpg
Art_Nouveau_Modern,raphael-kirchner,girls-heads-in-a-circle-1901-3.jpg
Baroque,gerrit-dou,still-life-with-book-and-purse.jpg
Cubism,le-corbusier,untitled-1932.jpg
Realism,valentin-serov,misha-serov.jpg
Rococo,giovanni-battista-tiepolo,the-sacrifice-of-iphigenia-1757.jpg
Abstract_Expressionism,lee-krasner,untitled-from-little-image-series-1949.jpg
Naive_Art_Primitivism,marc-chagall,elijah-resurrects-the-son-of-the-widow-of-zarephath-i-kings-xvii-17-22.jpg
Art_Nouveau_Modern,nicholas-roerich,glad-visitors-1914.jpg
Rococo,bernardo-bellotto,colosseum-and-arch-of-constantine-rome.jpg
Realism,leon-bonnat,charles-ephrussi.jpg
Realism,ilya-mashkov,breakfast-still-life-1924.jpg
Northern_Renaissance,albrecht-durer,studies-on-a-great-picture-of-the-virgin-madonna-with-child-ten-saints-and-angels.jpg
Post_Impressionism,vincent-van-gogh,daubigny-s-garden-1890(1).jpg
Realism,grigoriy-myasoyedov,portrait-of-old-woman.jpg
Art_Nouveau_Modern,nicholas-roerich,kiss-the-earth-1912-1.jpg
High_Renaissance,pietro-perugino,polyptych-of-st-peter-san-mauro-1500.jpg
Impressionism,william-merritt-chase,portrait-of-harriet-hubbard-ayers.jpg
Early_Renaissance,pietro-perugino,st-anthony-of-padua-and-st-sebastian-1478.jpg
Expressionism,lucian-freud,annabel-2.jpg
Expressionism,georges-braque,the-sunflowers-1943.jpg
Expressionism,paul-klee,station-l-112-1923(1).jpg
Abstract_Expressionism,mark-tobey,aerial-centers-1967.jpg
Rococo,joshua-reynolds,omai-of-the-friendly-isles.jpg
Cubism,stanley-pinker,god-dog.jpg
Mannerism_Late_Renaissance,paolo-veronese,portrait-of-alessandro-vittoria.jpg
Ukiyo_e,utagawa-kuniyoshi,dipicting-the-characters-from-the-chushingura-2.jpg
Northern_Renaissance,albrecht-durer,saint-eustace.jpg
Pointillism,camille-pissarro,flock-of-sheep-in-a-field-after-the-harvest-1889.jpg
Realism,charles-francois-daubigny,landscape-near-villerville-1873.jpg
Realism,vincent-van-gogh,peasant-woman-with-a-child-in-her-lap-1885.jpg
Baroque,eustache-le-sueur,death-of-st-bruno.jpg
Expressionism,august-macke,sunny-way.jpg
High_Renaissance,lorenzo-lotto,portrait-of-lucina-brembati-1523.jpg
High_Renaissance,raphael,st-cecilia-with-saints-detail-1516.jpg
Minimalism,jo-baer,h-arcuata-1971(1).jpg
Baroque,yov-kondzelevych,icon-of-the-savior-from-the-maniava-hermitage-iconostasis1698-1705.jpg
Art_Nouveau_Modern,wilhelm-kotarbinski,a-roman-bacchanal.jpg
Art_Nouveau_Modern,raphael-kirchner,girls-heads-and-shoulders-on-a-green-panel.jpg
Realism,james-mcneill-whistler,arrangement-in-black-no-2-portrait-of-mrs-louis-huth-1873.jpg
Post_Impressionism,ion-pacea,falez-la-vama-veche.jpg
Romanticism,joseph-wright,a-view-of-mount-etna-and-a-nearby-town.jpg
Impressionism,kazimir-malevich,triple-portrait-1933.jpg
Impressionism,andre-dunoyer-de-segonzac,nature-morte-de-fleurs-et-fruits.jpg
Realism,gustave-courbet,the-bathers-1853.jpg
Post_Impressionism,maurice-prendergast,children-in-the-park.jpg
Impressionism,william-james-glackens,parade-1912.jpg
Post_Impressionism,pierre-bonnard,carriage-horse.jpg
Contemporary_Realism,jamie-wyeth,brandywine-spider-1973.jpg
Northern_Renaissance,mabuse,the-high-council.jpg
New_Realism,edward-hopper,baptistry-of-st-john-s.jpg
Art_Nouveau_Modern,kay-nielsen,the-flying-trunk.jpg
Realism,gustave-courbet,sleeping-nude-woman-1862.jpg
Post_Impressionism,edouard-cortes,the-pantheon.jpg
Color_Field_Painting,paul-jenkins,patternity.jpg
Baroque,guido-reni,cherub-sleeps-1627.jpg
Impressionism,claude-monet,tree-in-flower-near-vetheuil.jpg
Naive_Art_Primitivism,grandma-moses,the-burning-of-troy-in-1862-1943.jpg
Post_Impressionism,amrita-sher-gil,south-indian-villagers-going-to-a-market-1937.jpg
Northern_Renaissance,jean-hey,meeting-at-the-golden-gate.jpg
Art_Nouveau_Modern,raphael-kirchner,santoy-1900-3.jpg
Naive_Art_Primitivism,grandma-moses,not/detected/251643(1).jpg
Romanticism,ivan-aivazovsky,the-ruins-of-pompeii-1889.jpg
Realism,boris-kustodiev,portrait-of-f-f-notgaft-1921.jpg
Rococo,joshua-reynolds,general-john-burgoyne.jpg
Abstract_Expressionism,william-congdon,india-temples-no-2-sri-ranganathaswamy-temple-tiruchirapalli-1954.jpg
Color_Field_Painting,sam-francis,a-chalice-for-healing-1985.jpg
Romanticism,john-everett-millais,a-flood.jpg
Expressionism,max-beckmann,black-irises-1928.jpg
Early_Renaissance,fra-angelico,adoration-of-the-magi-1434.jpg
Realism,ivan-shishkin,broken-birch-1872.jpg
Fauvism,walasse-ting,orange-and-yellow-sunflowers.jpg
Cubism,le-corbusier,still-life-filled-with-space-1924.jpg
Art_Nouveau_Modern,raphael-kirchner,girls-with-olive-green-surrounds-1901-4.jpg
Realism,nikolay-bogdanov-belsky,wood-path-in-spring.jpg
Impressionism,frits-thaulow,the-dordogne.jpg
Symbolism,pierre-puvis-de-chavannes,between-art-and-nature-detail.jpg
Naive_Art_Primitivism,david-burliuk,a-milkmade.jpg
Realism,ilya-repin,portrait-of-the-composer-mikhail-glinka-1887.jpg
Realism,ilya-repin,behold-a-man-1867.jpg
Pointillism,maurice-prendergast,children-in-the-tree.jpg
Expressionism,george-bouzianis,old-man.jpg
Realism,boris-kustodiev,children-1900.jpg
Naive_Art_Primitivism,marc-chagall,study-to-the-jacob-s-dream-2.jpg
Northern_Renaissance,albrecht-altdorfer,self-portrait-1530.jpg
Realism,john-lewis-krimmel,fourth-of-july-in-centre-square-philadelphia-1812.jpg
Cubism,theo-van-doesburg,composition-the-cow-7.jpg
Impressionism,pierre-auguste-renoir,jacques-fray-as-a-baby-1904.jpg
Symbolism,mstislav-dobuzhinsky,the-district-court-1923.jpg
Mannerism_Late_Renaissance,rosso-fiorentino,assumption-of-the-virgin-detail-1517.jpg
Abstract_Expressionism,sam-francis,violet-yellow-and-white-1958.jpg
Baroque,osias-beert,oysters-and-glasses.jpg
Expressionism,arturo-souto,port-of-bilbao-1933.jpg
Rococo,joshua-reynolds,lady-elizabeth-seymour-conway.jpg
Impressionism,edouard-manet,study-for-the-execution-of-emperor-maximilian-1867.jpg
Impressionism,eugene-boudin,the-port-of-camaret-1872.jpg
Baroque,bartolome-esteban-murillo,the-holy-family-the-seville-virgin-1670.jpg
Baroque,peter-paul-rubens,miracle-of-st-ignatius-of-loyola.jpg
Symbolism,nicholas-roerich,ellora-1938.jpg
High_Renaissance,titian,the-beauty-1536.jpg
Art_Nouveau_Modern,ferdinand-hodler,view-of-the-horn-of-fromberg-from-reichenbach-1903.jpg
Realism,thomas-eakins,woman-knitting.jpg
Early_Renaissance,giovanni-bellini,st-jerome-reading-in-the-countryside-1485.jpg
Symbolism,mstislav-dobuzhinsky,petersburg-the-obvodny-canal-1902.jpg
Expressionism,salvador-dali,landscape-near-cadaques.jpg
Baroque,esaias-van-de-velde,merry-company-in-the-park-1614.jpg
Northern_Renaissance,pieter-bruegel-the-elder,philistine.jpg
Northern_Renaissance,jan-provoost,abraham-sara-and-an-angel.jpg
High_Renaissance,michelangelo,sistine-chapel-ceiling-creation-of-the-sun-and-moon-1512.jpg
Expressionism,paul-klee,cat-and-bird(1).jpg
Abstract_Expressionism,richard-diebenkorn,untitled-m.jpg
Mannerism_Late_Renaissance,agnolo-bronzino,portrait-of-lucrezia-de-medici.jpg
Impressionism,john-atkinson-grimshaw,reflections-on-the-thames-westminster-1880.jpg
Realism,camille-corot,the-road-in-gouvieux.jpg
Expressionism,walter-battiss,blondie.jpg
Post_Impressionism,maurice-prendergast,venice-the-little-bridge.jpg
Rococo,bernardo-bellotto,a-view-of-the-lobkowicz-palace-in-vienna-1761.jpg
Post_Impressionism,henri-martin,sunny-doorway.jpg
Expressionism,amedeo-modigliani,portrait-of-a-young-woman-1919.jpg
Ukiyo_e,utagawa-kunisada,kagamiiwa-hamanosuke-sumo-wrestler.jpg
Abstract_Expressionism,gerhard-richter,abstract-painting-780-1.jpg
Abstract_Expressionism,vasile-dobrian,get-yourselves-accustomed-with-the-dizzy-detachments-from-earth-from-the-archways-series.jpg
Post_Impressionism,henri-matisse,still-life-with-two-vases-1940.jpg
Expressionism,wassily-kandinsky,cemetery-and-vicarage-in-kochel-1909.jpg
Expressionism,egon-schiele,seated-woman-with-bent-knee-1917.jpg
Expressionism,salvador-dali,untitled-nude-figures-after-michelangelo.jpg
Abstract_Expressionism,richard-pousette-dart,blue-prescence-1970.jpg
Impressionism,alfred-sisley,molesey-weir-at-hampton-court-morning-1874.jpg
Art_Nouveau_Modern,carl-larsson,christmas-morning-1894(1).jpg
Pop_Art,roy-lichtenstein,artist-s-studio-the-dance-sketch-1974(1).jpg
Impressionism,childe-hassam,under-the-lilacs.jpg
Impressionism,cornelis-vreedenburgh,a-townscene-with-children-at-play-haarlem-1930.jpg
Naive_Art_Primitivism,maria-primachenko,long-necked-and-itching-1977.jpg
Realism,vincent-van-gogh,peasant-woman-sowing-with-a-basket-1881.jpg
Realism,martiros-saryan,flowers-lemons-oranges-1953.jpg
Symbolism,konstantin-somov,picnic-illustration-to-the-book-of-the-marquise.jpg
Realism,vasily-polenov,portrait-of-a-p-bogolyubov-1890.jpg
Abstract_Expressionism,henri-matisse,creole-dancer(1).jpg
Symbolism,salvador-dali,iosephet-fratres-in-aegypto-1967.jpg
High_Renaissance,andrea-solario,st-ursula.jpg
Impressionism,edgar-degas,dancers-tying-shoes-1883.jpg
Expressionism,kathe-kollwitz,not/detected/235965.jpg
Realism,vincent-van-gogh,man-sitting-with-a-glass-in-his-hand-1882.jpg
Impressionism,claude-monet,the-house-seen-from-the-rose-garden.jpg
Realism,fyodor-vasilyev,landscape-with-clouds.jpg
Pop_Art,roy-lichtenstein,thinking-of-him-1963.jpg
Abstract_Expressionism,sam-francis,hail-hailey-1986.jpg
Baroque,guido-reni,the-rape-of-helen-1631.jpg
Symbolism,konstantin-somov,summer-twilight-pond.jpg
Realism,martiros-saryan,southern-winter-1934.jpg
Romanticism,william-holman-hunt,lady-fairbairn-with-her-children-1864.jpg
Post_Impressionism,edouard-cortes,caf-de-la-paix-paris.jpg
Impressionism,eugene-boudin,abbeville-street-and-the-church-of-saint-folfran-1884.jpg
Realism,john-singer-sargent,dorothy-barnard.jpg
Analytical_Cubism,pablo-picasso,study-to-girls-from-avignon-1906.jpg
Pop_Art,jim-dine,picabia-ii-forgot-1971.jpg
Impressionism,raoul-dufy,sandy-beach-of-sainte-adresse.jpg
Baroque,rembrandt,portrait-of-aechje-claesdar-1634.jpg
Impressionism,henri-de-toulouse-lautrec,dog-car-1880.jpg
Expressionism,vasile-kazar,dance-on-the-drum-1977.jpg
Realism,camille-corot,peasants-from-mur.jpg
Symbolism,nicholas-roerich,central-himalayas.jpg
Northern_Renaissance,joachim-patinir,landscape-with-st-john-the-baptist-preaching.jpg
Realism,vincent-van-gogh,figures-in-a-winter-landscape-1883(1).jpg
Realism,pyotr-konchalovsky,portrait-of-manuel-pavon-1940.jpg
Abstract_Expressionism,frank-stella,shoubeegi-1978.jpg
Art_Nouveau_Modern,raphael-kirchner,marquisette-1.jpg
Baroque,adriaen-brouwer,jan-davidszoon-de-heem.jpg
Romanticism,jan-matejko,angel-with-flutes.jpg
Post_Impressionism,maurice-utrillo,marcadet-street.jpg
Romanticism,konstantin-makovsky,portrait-of-s-hudenkov.jpg
Post_Impressionism,vincent-van-gogh,a-group-of-figures-on-the-beach(1).jpg
Rococo,william-hogarth,the-theft-of-a-watch.jpg
Symbolism,james-tissot,ordaining-of-the-twelve-apostles-1894.jpg
Pop_Art,andy-warhol,portrait-of-maurice.jpg
Baroque,anthony-van-dyck,nicolaas-rockox.jpg
Mannerism_Late_Renaissance,paolo-veronese,mystic-marriage-of-st-catherine-1.jpg
Impressionism,andre-dunoyer-de-segonzac,the-farm-on-the-estate-1923.jpg
Impressionism,stefan-popescu,autumn-landscape-1.jpg
Realism,vincent-van-gogh,girl-in-the-woods-1882(1).jpg
Baroque,bartolome-esteban-murillo,the-immaculate-conception.jpg
Realism,george-catlin,ball-play-of-the-choctaw-ball-up-1850.jpg
Expressionism,otto-dix,self-portrait-as-a-prisoner-of-war.jpg
Art_Nouveau_Modern,nicholas-roerich,sorcerer-1909.jpg
Symbolism,nicholas-roerich,moonlight-sortavala-1918.jpg
Post_Impressionism,asgrimur-jonsson,from-h-safell-west-iceland-1950.jpg
Romanticism,ivan-aivazovsky,calm-sea-landscape-with-fishermen-1887.jpg
Abstract_Expressionism,raoul-ubac,rythme-rompu-1972.jpg
Art_Nouveau_Modern,henri-de-toulouse-lautrec,prostitutes-around-a-dinner-table.jpg
Abstract_Expressionism,kazuo-nakamura,inner-structure-1954.jpg
Ukiyo_e,utagawa-toyokuni,iwai-hanshiro.jpg
